idx	env	arm	t	seed	log	cmd
47	pusht	gcrouter_off_s42_ds2_tauown	25	49	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t25_seed49.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h50_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
48	pusht	gcrouter_off_s42_ds2_tauown	50	42	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed42.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h100_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
49	pusht	gcrouter_off_s42_ds2_tauown	50	43	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed43.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h100_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
50	pusht	gcrouter_off_s42_ds2_tauown	50	44	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed44.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h100_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
51	pusht	gcrouter_off_s42_ds2_tauown	50	45	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed45.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h100_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
52	pusht	gcrouter_off_s42_ds2_tauown	50	46	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed46.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h100_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
53	pusht	gcrouter_off_s42_ds2_tauown	50	47	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed47.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h100_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
54	pusht	gcrouter_off_s42_ds2_tauown	50	48	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed48.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h100_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
55	pusht	gcrouter_off_s42_ds2_tauown	50	49	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t50_seed49.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h100_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
56	pusht	gcrouter_off_s42_ds2_tauown	75	42	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed42.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h150_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
57	pusht	gcrouter_off_s42_ds2_tauown	75	43	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed43.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h150_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
58	pusht	gcrouter_off_s42_ds2_tauown	75	44	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed44.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h150_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
59	pusht	gcrouter_off_s42_ds2_tauown	75	45	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed45.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h150_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
60	pusht	gcrouter_off_s42_ds2_tauown	75	46	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed46.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h150_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
61	pusht	gcrouter_off_s42_ds2_tauown	75	47	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed47.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h150_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
62	pusht	gcrouter_off_s42_ds2_tauown	75	48	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed48.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h150_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
63	pusht	gcrouter_off_s42_ds2_tauown	75	49	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed49.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h150_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
64	pusht	gcrouter_off_s42_ds2_tauown	100	42	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed42.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h200_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
65	pusht	gcrouter_off_s42_ds2_tauown	100	43	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed43.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h200_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
66	pusht	gcrouter_off_s42_ds2_tauown	100	44	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed44.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h200_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
67	pusht	gcrouter_off_s42_ds2_tauown	100	45	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed45.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h200_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
68	pusht	gcrouter_off_s42_ds2_tauown	100	46	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed46.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h200_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
69	pusht	gcrouter_off_s42_ds2_tauown	100	47	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed47.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h200_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
70	pusht	gcrouter_off_s42_ds2_tauown	100	48	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed48.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h200_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
71	pusht	gcrouter_off_s42_ds2_tauown	100	49	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t100_seed49.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h200_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
72	pusht	gcrouter_off_s42_ds2_tauown	150	42	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed42.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h300_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
73	pusht	gcrouter_off_s42_ds2_tauown	150	43	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed43.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h300_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
74	pusht	gcrouter_off_s42_ds2_tauown	150	44	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed44.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h300_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
75	pusht	gcrouter_off_s42_ds2_tauown	150	45	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed45.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h300_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
76	pusht	gcrouter_off_s42_ds2_tauown	150	46	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed46.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h300_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
77	pusht	gcrouter_off_s42_ds2_tauown	150	47	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed47.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h300_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
78	pusht	gcrouter_off_s42_ds2_tauown	150	48	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed48.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h300_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
79	pusht	gcrouter_off_s42_ds2_tauown	150	49	logs/rbD_pusht_gcrouter_off_s42_ds2_tauown_t150_seed49.log	python -m surveyor.envs.pusht.eval --subgoal gcidm+surveyor --gcidm-ckpt gcidm_official_pusht_h300_s42.pt --gdm-ckpt gdm_stride10_s2.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
80	pusht	gd_router_ds1_tauown	25	42	logs/rbD_pusht_gd_router_ds1_tauown_t25_seed42.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_stride10_s1.pt --gdm-steps 3 --accept-tau 0.233 --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
81	pusht	gd_router_ds1_tauown	25	43	logs/rbD_pusht_gd_router_ds1_tauown_t25_seed43.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_stride10_s1.pt --gdm-steps 3 --accept-tau 0.233 --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
82	pusht	gd_router_ds1_tauown	25	44	logs/rbD_pusht_gd_router_ds1_tauown_t25_seed44.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_stride10_s1.pt --gdm-steps 3 --accept-tau 0.233 --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
83	pusht	gd_router_ds1_tauown	25	45	logs/rbD_pusht_gd_router_ds1_tauown_t25_seed45.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_stride10_s1.pt --gdm-steps 3 --accept-tau 0.233 --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
84	pusht	gd_router_ds1_tauown	25	46	logs/rbD_pusht_gd_router_ds1_tauown_t25_seed46.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_stride10_s1.pt --gdm-steps 3 --accept-tau 0.233 --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
85	pusht	gd_router_ds1_tauown	25	47	logs/rbD_pusht_gd_router_ds1_tauown_t25_seed47.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_stride10_s1.pt --gdm-steps 3 --accept-tau 0.233 --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
86	pusht	gd_router_ds1_tauown	25	48	logs/rbD_pusht_gd_router_ds1_tauown_t25_seed48.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_stride10_s1.pt --gdm-steps 3 --accept-tau 0.233 --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
87	pusht	gd_router_ds1_tauown	25	49	logs/rbD_pusht_gd_router_ds1_tauown_t25_seed49.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_stride10_s1.pt --gdm-steps 3 --accept-tau 0.233 --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
